universityName,faculty,facultyFoundingYear,Üniversite Türü,Birim İli,Birim Durum
ATILIM ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,29.05.2007,VAKIF,ANKARA,AKTİF
ATILIM ÜNİVERSİTESİ,TIP FAKÜLTESİ,15.03.2018,VAKIF,ANKARA,AKTİF
ATILIM ÜNİVERSİTESİ,TÜRKİYE TARİH ARAŞTIRMA UYGULAMA VE ARAŞTIRMA MERKEZİ,29.05.2007,VAKIF,ANKARA,AKTİF
ATILIM ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,05.08.2016,VAKIF,ANKARA,AKTİF
AVRASYA ÜNİVERSİTESİ,BAĞIMLILIKLA MÜCADELE UYGULAMA VE ARAŞTIRMA MERKEZİ,02.06.2015,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,10.12.2010,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,GIDA GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,26.02.2013,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,GÖÇ ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,25.11.2015,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,10.12.2010,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,21.05.2021,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,KADIN ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,17.09.2015,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,KARİYER GELİŞTİRME ARAŞTIRMA VE UYGULAMA MERKEZİ,06.05.2020,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,06.02.2021,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,10.12.2010,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,MÜHENDİSLİK VE MİMARLIK FAKÜLTESİ,10.12.2010,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,10.09.2012,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,15.08.2013,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,01.05.2023,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,09.02.2022,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,03.05.2016,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,ULAŞTIRMA UYGULAMA VE ARAŞTIRMA MERKEZİ,13.03.2013,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,UYGULAMALI BİLİMLER YÜKSEKOKULU,06.08.2014,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,26.02.2013,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,10.12.2010,VAKIF,TRABZON,AKTİF
AVRASYA ÜNİVERSİTESİ,YENİLİKÇİLİK VE GİRİŞİMCİLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,26.02.2013,VAKIF,TRABZON,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,17.07.2019,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,AHŞAP YAPI UYGULAMA VE ARAŞTIRMA MERKEZİ,28.08.2024,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,AKDENİZ ARAŞTIRMA VE UYGULAMA MERKEZİ,03.07.1992,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ASYA-PASİFİK-AFRİKA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,03.07.1992,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,AVRUPA BİRLİĞİ ARAŞTIRMA VE DÖKÜMANTASYON MERKEZİ,03.07.1992,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,BÜYÜK VERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,25.04.2018,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,DİL VE KONUŞMA BOZUKLUKLARI UYGULAMA VE ARAŞTIRMA MERKEZİ,27.12.2023,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,11.03.2017,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,08.03.2022,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,EĞİTİM BİLİMLERİ FAKÜLTESİ,22.12.2011,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,EKONOMİK VE TOPLUMSAL ARAŞTIRMALAR MERKEZİ,22.07.2008,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,GÖÇ VE KENT ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,05.06.2024,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,GÜVENLİK ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,29.07.2015,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,HESAPLAMALI İLAÇ TASARIM UYGULAMA VE ARAŞTIRMA MERKEZİ,22.11.2023,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,17.05.2000,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,"İKTİSADİ, İDARİ VE SOSYAL BİLİMLER FAKÜLTESİ",26.08.2014,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,18.01.1998,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,İNSAN HAKLARI UYGULAMA VE ARAŞTIRMA MERKEZİ,09.03.2022,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,İSTANBUL BLOKZİNCİR TEKNOLOJİLERİ VE İNOVASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,10.10.2018,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,KARADENİZ-KAFKASYA UYGULAMA VE ARAŞTIRMA MERKEZİ,01.11.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,KARİYER GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,31.12.2019,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,KONSERVATUVAR,05.03.2020,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,KREATİF ENDÜSTRİLER UYGULAMA VE ARAŞTIRMA MERKEZİ,12.09.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,KULUÇKA VE GİRİŞİMCİLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,23.05.2018,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,09.05.2020,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,MEDENİYET ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,01.12.2010,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,11.08.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,MESLEKİ VE TEKNİK EĞİTİMİ GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,17.10.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,25.06.2008,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,OSMANLI TARİHİ UYGULAMA VE ARAŞTIRMA MERKEZİ,29.03.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ÖĞRENME VE ÖĞRETME UYGULAMA VE ARAŞTIRMA MERKEZİ,13.03.2019,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ÖĞRETMEN MESLEKİ GELİŞİM UYGULAMA VE ARAŞTIRMA MERKEZİ,29.03.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,PSİKOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,01.11.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,REKABET HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,21.08.2024,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,28.01.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,19.12.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,01.02.2017,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SAĞLIKLI YAŞAM VE FİZYOTERAPİ UYGULAMA VE ARAŞTIRMA MERKEZİ,12.06.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SİBER GÜVENLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,22.11.2017,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SOSYAL ETKİ VE SORUMLULUK UYGULAMA VE ARAŞTIRMA MERKEZİ,02.04.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,STRATEJİK ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,07.11.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SÜRDÜRÜLEBİLİR GIDA SİSTEMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,04.08.2021,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,SÜREKLİ EĞİTİM MERKEZİ,01.11.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,TIP FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,"TOPLUM, SAĞLIK, DAVRANIŞ VE ÖNLEM ALMA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ",14.08.2012,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,TURİZM İŞLETMECİLİĞİ VE OTELCİLİK YÜKSEKOKULU,18.01.1998,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,TURİZM YAPILARI VE DENİZ MİMARLIĞI ARAŞTIRMA VE UYGULAMA MERKEZİ,01.11.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,TÜRK BOĞAZLARI UYGULAMA VE ARAŞTIRMA MERKEZİ,27.03.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,TÜRKÇE VE YABANCI DİLLER UYGULAMA VE ARAŞTIRMA MERKEZİ,26.06.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ULAŞTIRMA UYGULAMA VE ARAŞTIRMA MERKEZİ,06.11.2008,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ULUSLARARASI FİNANSAL UYGULAMA VE ARAŞTIRMA MERKEZİ,02.04.2013,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,ULUSLARARASI LİDERLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,01.11.1999,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,UYGULAMALI BİLİMLER YÜKSEKOKULU,13.03.2007,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,04.11.2020,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,26.08.2014,VAKIF,İSTANBUL,AKTİF
BAHÇEŞEHİR ÜNİVERSİTESİ,YÖNETİCİ VE LİDERLER İÇİN ULUSLARARASI EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,26.02.2020,VAKIF,İSTANBUL,AKTİF
BAŞKENT ÜNİVERSİTESİ,ADANA SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,15.01.1994,VAKIF,ADANA,AKTİF
BAŞKENT ÜNİVERSİTESİ,AFET EĞİTİM VE MÜDAHALE MERKEZİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ALANYA UYGULAMA VE ARAŞTIRMA MERKEZİ,01.11.1999,VAKIF,ANTALYA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ANADOLU OSB MESLEK YÜKSEKOKULU,22.03.2018,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ATATÜRK İLKELERİ VE İNKILAP TARİHİ UYGULAMA MERKEZİ,01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,AVRUPA BİRLİĞİ VE ULUSLARARASI İLİŞKİLER ENSTİTÜSÜ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,CEZA HUKUKU VE KRİMİNOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,11.05.2016,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,DİL ARAŞTIRMA VE UYGULAMA MERKEZİ,01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,22.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,EĞİTİM BİLİMLERİ ENSTİTÜSÜ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,"EĞİTİM, DANIŞMANLIK VE ARAŞTIRMA MERKEZİ",01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,EĞİTİM FAKÜLTESİ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,"GIDA, TARIM VE HAYVANCILIK GELİŞTİRME ENSTİTÜSÜ",16.06.2020,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,GÜZEL SANATLAR TASARIM VE MİMARLIK FAKÜLTESİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,HEMŞİRELİK YÜKSEKOKULU,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,04.04.1997,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,04.04.1997,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,İSTANBUL SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,21.02.2007,VAKIF,İSTANBUL,AKTİF
BAŞKENT ÜNİVERSİTESİ,"KADIN, ÇOCUK VE AİLE PLANLAMASI ARAŞTIRMA VE UYGULAMA MERKEZİ",01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,KAHRAMANKAZAN MESLEK YÜKSEKOKULU,04.07.2019,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,KONSERVATUVAR,01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,KONYA SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,01.11.1999,VAKIF,KONYA,AKTİF
BAŞKENT ÜNİVERSİTESİ,KONYA UYGULAMA ARAŞTIRMA VE UYGULAMA MERKEZİ,01.11.1999,VAKIF,KONYA,AKTİF
BAŞKENT ÜNİVERSİTESİ,KÜLTÜR VE SANAT ARAŞTIRMA MERKEZİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,MİTHAT ÇORUH KALİTE YÖNETİMİ MERKEZİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,MÜZİK UYGULAMA VE ARAŞTIRMA MERKEZİ,25.02.2016,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ORD.PROF.DR.ENVER ZİYA KARAL TARİH UYGULAMA VE ARAŞTIRMA MERKEZİ,11.03.2015,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ÖLÇÜBİLİM VE KALİBRASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ ENSTİTÜSÜ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,20.05.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,12.03.1998,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SAĞLIK İDARESİ VE İŞLETMESİ YÜKSEKOKULU,15.01.1994,VAKIF,ANKARA,PASİF
BAŞKENT ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SOSYAL BİLİMLER MESLEK YÜKSEKOKULU,23.01.1998,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,STRATEJİ VE TEKNOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,20.03.2019,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,STRATEJİK ARAŞTIRMALAR MERKEZİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,STRES YÖNETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,11.05.2017,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,SÜRDÜRÜLEBİLİR ÇEVRE UYGULAMA VE ARAŞTIRMA MERKEZİ,31.08.2016,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TEKNİK BİLİMLER MESLEK YÜKSEKOKULU,23.01.1998,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TIP FAKÜLTESİ,15.01.1994,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TİCARİ BİLİMLER FAKÜLTESİ,04.01.2005,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TRANSPLANTASYON VE GEN BİLİMLERİ ENSTİTÜSÜ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TURGUT NOYAN UYGULAMA VE ARAŞTIRMA MERKEZİ,12.11.2009,VAKIF,ADANA,AKTİF
BAŞKENT ÜNİVERSİTESİ,"TÜRK DİLİ, EDEBİYAT VE KÜLTÜRÜNÜ ARAŞTIRMA VE UYGULAMA MERKEZİ",12.11.2009,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TÜRK MUTFAK KÜLTÜRÜ UYGULAMA VE ARAŞTIRMA MERKEZİ,12.11.2009,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,24.08.2011,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,UYGULAMALI BİLİMLER YÜKSEKOKULU,23.09.1998,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,14.09.2011,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ÜRETİM VE ARAŞTIRMA MERKEZİ,01.11.1999,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,26.08.2014,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,YANIK YANGIN VE DOĞAL AFETLER ENSTİTÜSÜ,16.01.2001,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,YARATICI KÜLTÜR ENDÜSTRİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,15.10.2015,VAKIF,ANKARA,AKTİF
BAŞKENT ÜNİVERSİTESİ,ZÜBEYDE HANIM ARAŞTIRMA VE UYGULAMA MERKEZİ,01.11.1999,VAKIF,İZMİR,AKTİF
BEYKOZ ÜNİVERSİTESİ,BEYKOZ LOJİSTİK MESLEK YÜKSEKOKULU,06.08.2008,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,İŞLETME VE YÖNETİM BİLİMLERİ FAKÜLTESİ,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,LİSANSÜSTÜ PROGRAMLAR ENSTİTÜSÜ,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,LOJİSTİK ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,22.02.2017,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,MÜHENDİSLİK VE MİMARLIK FAKÜLTESİ,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,SANAT VE TASARIM FAKÜLTESİ,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,SİVİL HAVACILIK YÜKSEKOKULU,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,SOSYAL BİLİMLER FAKÜLTESİ,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,21.02.2018,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,22.02.2017,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,07.09.2016,VAKIF,İSTANBUL,AKTİF
BEYKOZ ÜNİVERSİTESİ,YAŞAM BOYU ÖĞRENME UYGULAMA VE ARAŞTIRMA MERKEZİ,22.02.2017,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,ADLİ BİLİMLER ENSTİTÜSÜ,24.04.2010,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,05.05.2021,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,BEZMİ ALEM DENEYSEL UYGULAMA VE ARAŞTIRMA MERKEZİ,20.01.2015,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,BEZMİALEM FİTOTERAPİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,17.12.2014,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,24.04.2010,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,24.04.2010,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,GASTROENTEROLOJİ ENSTİTÜSÜ,26.08.2014,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,GELENEKSEL VE TAMAMLAYICI TIP İLERİ ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,15.03.2017,VAKIF,İSTANBUL,AKTİF
BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,İLAÇ UYGULAMA VE ARAŞTIRMA MERKEZİ,29.08.2018,VAKIF,İSTANBUL,AKTİF
